user_id,timestamp,action_type,stock_code
u00350,2026-04-15 10:45:48,click,000023
u00072,2026-04-15 13:37:48,view,680017
u00025,2026-04-15 13:31:55,view,600016
u00127,2026-04-15 14:03:22,view,680019
u00007,2026-04-15 09:37:03,view,000027
u00260,2026-04-15 14:09:44,view,000010
u00023,2026-04-15 09:46:09,view,000009
u00095,2026-04-15 10:56:18,view,600045
u00464,2026-04-15 14:49:07,click,300019
u00042,2026-04-15 09:52:41,view,600004
u00076,2026-04-15 13:31:14,click,680007
u00010,2026-04-15 10:36:52,view,680006
u00406,2026-04-15 11:13:41,click,600069
u00350,2026-04-15 13:43:41,view,600018
u00036,2026-04-15 09:39:39,view,000002
u00291,2026-04-15 10:50:59,click,300030
u00180,2026-04-15 11:30:39,view,600000
u00167,2026-04-15 14:15:02,follow,680029
u00083,2026-04-15 14:38:47,click,000030
u00240,2026-04-15 14:57:15,view,600016
u00275,2026-04-15 14:59:48,view,600090
u00443,2026-04-15 10:33:09,view,600069
u00303,2026-04-15 11:30:13,click,000003
u00188,2026-04-15 14:25:20,view,000008
u00052,2026-04-15 14:41:36,view,600081
u00085,2026-04-15 14:33:08,click,600085
u00085,2026-04-15 13:26:24,view,600017
u00455,2026-04-15 13:59:03,click,600025
u00477,2026-04-15 09:43:13,view,300008
u00372,2026-04-15 13:47:37,view,600006
u00478,2026-04-15 14:54:39,follow,000035
u00158,2026-04-15 14:56:36,view,600012
u00065,2026-04-15 11:04:36,follow,300002
u00316,2026-04-15 14:50:46,click,600024
u00180,2026-04-15 10:53:43,view,680012
u00262,2026-04-15 10:14:31,view,600010
u00066,2026-04-15 14:17:24,view,680025
u00355,2026-04-15 13:30:08,view,600096
u00183,2026-04-15 09:52:53,view,680022
u00436,2026-04-15 09:42:51,view,000034
u00222,2026-04-15 14:51:59,view,000040
u00375,2026-04-15 13:12:11,view,300015
u00487,2026-04-15 13:31:15,view,000012
u00222,2026-04-15 10:20:38,view,600021
u00025,2026-04-15 11:00:21,view,600078
u00093,2026-04-15 10:44:05,view,300026
u00002,2026-04-15 09:31:10,click,680020
u00292,2026-04-15 10:58:18,view,600085
u00401,2026-04-15 10:40:23,click,600079
u00287,2026-04-15 14:22:27,click,000012
u00423,2026-04-15 13:16:57,click,600096
u00088,2026-04-15 13:09:04,follow,000036
u00247,2026-04-15 13:01:28,view,000044
u00016,2026-04-15 09:51:45,view,600040
u00213,2026-04-15 11:23:11,view,000014
u00417,2026-04-15 10:14:26,view,600081
u00010,2026-04-15 09:43:37,follow,600011
u00075,2026-04-15 13:28:07,view,000030
u00158,2026-04-15 10:51:23,view,600012
u00483,2026-04-15 13:25:10,view,600057
u00464,2026-04-15 11:12:48,follow,300043
u00496,2026-04-15 09:34:18,view,600004
u00327,2026-04-15 10:26:51,view,600026
u00289,2026-04-15 10:00:32,view,680025
u00454,2026-04-15 13:12:52,trade,000032
u00133,2026-04-15 09:53:38,view,600038
u00503,2026-04-15 09:35:50,click,600004
u00024,2026-04-15 10:56:05,view,300012
u00088,2026-04-15 10:59:31,view,000023
u00039,2026-04-15 11:03:09,view,300013
u00160,2026-04-15 13:39:57,view,600002
u00053,2026-04-15 14:50:38,click,600013
u00114,2026-04-15 10:16:01,view,600080
u00027,2026-04-15 14:57:43,trade,000023
u00219,2026-04-15 13:41:46,view,300032
u00137,2026-04-15 10:16:23,follow,600039
u00457,2026-04-15 11:04:53,view,300043
u00201,2026-04-15 13:03:15,view,600017
u00264,2026-04-15 09:53:08,click,000001
u00017,2026-04-15 10:50:56,view,600013
u00022,2026-04-15 10:35:27,follow,600029
u00483,2026-04-15 14:05:05,click,000045
u00080,2026-04-15 13:25:50,view,000004
u00223,2026-04-15 14:59:56,click,000048
u00180,2026-04-15 13:07:03,view,600072
u00483,2026-04-15 14:47:02,view,680020
u00106,2026-04-15 14:42:12,click,300035
u00237,2026-04-15 10:02:21,click,000015
u00093,2026-04-15 13:42:08,view,000023
u00106,2026-04-15 11:03:05,view,600070
u00106,2026-04-15 10:37:22,view,600071
u00057,2026-04-15 13:22:54,click,680009
u00442,2026-04-15 13:29:52,follow,300030
u00482,2026-04-15 10:59:08,view,600044
u00330,2026-04-15 09:45:57,view,300008
u00486,2026-04-15 14:49:59,view,600030
u00128,2026-04-15 09:42:22,view,300014
u00045,2026-04-15 13:38:21,click,600099
u00479,2026-04-15 14:46:53,view,600065
u00016,2026-04-15 14:23:21,view,600040
u00215,2026-04-15 10:17:34,view,600002
u00065,2026-04-15 10:57:25,view,600003
u00183,2026-04-15 09:32:19,follow,680015
u00263,2026-04-15 13:37:15,view,000009
u00099,2026-04-15 11:14:37,trade,000015
u00058,2026-04-15 13:11:36,view,600081
u00227,2026-04-15 14:24:11,view,300022
u00246,2026-04-15 13:10:48,follow,600082
u00337,2026-04-15 14:28:44,click,680004
u00143,2026-04-15 10:23:35,click,300013
u00146,2026-04-15 10:41:39,view,600068
u00189,2026-04-15 09:46:05,follow,680028
u00210,2026-04-15 14:11:07,click,000037
u00410,2026-04-15 13:15:31,view,000049
u00115,2026-04-15 14:20:17,view,300016
u00203,2026-04-15 11:24:08,click,300007
u00504,2026-04-15 09:35:44,view,600003
u00378,2026-04-15 11:05:27,view,600042
u00044,2026-04-15 09:48:48,view,300010
u00486,2026-04-15 13:51:05,click,680020
u00456,2026-04-15 13:41:27,click,680019
u00379,2026-04-15 10:04:30,view,600060
u00477,2026-04-15 13:11:10,view,600027
u00175,2026-04-15 10:51:36,view,000019
u00505,2026-04-15 09:37:10,trade,600010
u00478,2026-04-15 10:45:15,click,300040
u00240,2026-04-15 14:11:58,view,600016
u00092,2026-04-15 10:03:19,click,600066
u00409,2026-04-15 13:14:23,follow,600093
u00244,2026-04-15 14:36:46,view,300013
u00176,2026-04-15 10:11:13,view,300013
u00113,2026-04-15 14:48:59,click,000021
u00199,2026-04-15 10:56:33,click,300018
u00008,2026-04-15 13:34:16,view,000004
u00090,2026-04-15 13:58:32,view,600053
u00482,2026-04-15 13:59:53,click,600087
u00294,2026-04-15 10:01:05,click,600042
u00251,2026-04-15 11:06:44,click,000017
u00481,2026-04-15 10:29:39,view,300047
u00487,2026-04-15 13:43:28,click,680015
u00055,2026-04-15 13:20:08,view,600045
u00261,2026-04-15 10:47:45,click,300029
u00480,2026-04-15 10:14:42,click,300020
u00296,2026-04-15 10:30:45,view,600045
u00032,2026-04-15 11:22:32,follow,300002
u00155,2026-04-15 13:42:02,follow,000037
u00281,2026-04-15 09:36:11,follow,300025
u00007,2026-04-15 10:00:22,view,680002
u00423,2026-04-15 10:18:34,view,000037
u00228,2026-04-15 13:14:53,click,600095
u00238,2026-04-15 10:16:26,view,300015
u00325,2026-04-15 14:29:04,view,600086
u00493,2026-04-15 10:01:58,view,600031
u00132,2026-04-15 10:15:41,view,600076
u00264,2026-04-15 13:59:34,view,000011
u00427,2026-04-15 10:27:48,view,680004
u00477,2026-04-15 11:17:27,click,000031
u00142,2026-04-15 13:45:50,view,300019
u00195,2026-04-15 10:24:33,view,600013
u00051,2026-04-15 10:11:49,view,300020
u00244,2026-04-15 14:35:10,view,300025
u00061,2026-04-15 14:26:17,view,000032
u00176,2026-04-15 14:40:06,view,300045
u00282,2026-04-15 13:26:55,view,600007
u00105,2026-04-15 11:25:53,click,000029
u00316,2026-04-15 14:56:11,trade,000035
u00478,2026-04-15 10:05:52,view,000033
u00225,2026-04-15 10:03:38,view,300003
u00423,2026-04-15 14:03:08,view,300034
u00489,2026-04-15 10:49:41,view,600039
u00390,2026-04-15 09:55:32,view,600016
u00272,2026-04-15 11:25:01,view,300042
u00122,2026-04-15 10:06:29,view,000003
u00490,2026-04-15 10:02:04,view,600041
u00328,2026-04-15 14:00:59,click,300014
u00348,2026-04-15 14:57:05,click,600076
u00155,2026-04-15 13:27:49,click,600094
u00314,2026-04-15 10:56:48,view,600042
u00336,2026-04-15 13:31:28,view,600012
u00379,2026-04-15 10:09:11,view,600015
u00274,2026-04-15 11:17:05,click,680015
u00094,2026-04-15 10:21:47,view,300041
u00493,2026-04-15 09:49:58,view,600015
u00094,2026-04-15 10:22:37,click,600043
u00224,2026-04-15 13:08:23,follow,600091
u00299,2026-04-15 13:55:17,click,000043
u00051,2026-04-15 10:14:54,view,300042
u00347,2026-04-15 14:20:36,view,600075
u00383,2026-04-15 09:35:47,view,300026
u00482,2026-04-15 10:26:41,click,600028
u00432,2026-04-15 14:24:43,view,600054
u00479,2026-04-15 13:12:39,click,000003
u00231,2026-04-15 10:56:36,view,000013
u00209,2026-04-15 10:50:03,view,000020
u00078,2026-04-15 11:24:15,view,000027
u00023,2026-04-15 10:47:36,view,600055
u00456,2026-04-15 09:43:01,follow,300005
u00273,2026-04-15 10:39:32,view,600049
u00090,2026-04-15 14:42:11,view,000041
u00451,2026-04-15 10:54:03,view,000040
u00256,2026-04-15 10:24:13,view,300034
u00379,2026-04-15 13:24:14,view,600076
u00412,2026-04-15 11:27:59,view,600068
u00286,2026-04-15 09:50:05,follow,680027
u00386,2026-04-15 11:00:30,click,600015
u00480,2026-04-15 14:24:10,view,600057
u00144,2026-04-15 10:28:18,view,600066
u00062,2026-04-15 09:45:02,click,000006
u00345,2026-04-15 13:56:12,view,600038
u00382,2026-04-15 10:50:04,view,600053
u00082,2026-04-15 14:09:29,view,000000
u00452,2026-04-15 14:01:54,trade,300035
u00103,2026-04-15 11:29:52,view,680004
u00150,2026-04-15 13:35:18,follow,600000
u00058,2026-04-15 10:31:20,click,000035
u00159,2026-04-15 13:42:33,view,600076
u00159,2026-04-15 10:35:18,follow,600092
u00366,2026-04-15 13:45:10,view,000043
u00320,2026-04-15 11:10:18,click,000008
u00235,2026-04-15 10:00:56,view,300003
u00390,2026-04-15 11:05:42,click,300023
u00128,2026-04-15 14:27:16,click,600076
u00175,2026-04-15 14:44:29,view,600074
u00485,2026-04-15 09:32:43,click,600087
u00010,2026-04-15 14:37:48,click,680012
u00322,2026-04-15 11:10:27,view,600006
u00087,2026-04-15 14:56:12,click,600069
u00261,2026-04-15 13:06:06,view,000025
u00470,2026-04-15 10:06:07,view,680001
u00304,2026-04-15 11:30:04,view,300034
u00390,2026-04-15 13:59:43,view,600016
u00258,2026-04-15 09:37:13,view,600037
u00241,2026-04-15 13:13:52,view,600031
u00301,2026-04-15 10:13:46,view,600076
u00230,2026-04-15 13:21:24,view,680025
u00486,2026-04-15 09:55:02,view,600040
u00481,2026-04-15 13:50:37,view,300004
u00239,2026-04-15 13:55:44,click,000012
u00224,2026-04-15 14:33:53,click,000003
u00483,2026-04-15 13:37:48,click,600000
u00360,2026-04-15 14:37:57,view,000044
u00280,2026-04-15 11:09:11,view,600016
u00359,2026-04-15 13:07:40,view,000033
u00413,2026-04-15 13:22:08,view,000027
u00410,2026-04-15 13:28:42,click,680009
u00196,2026-04-15 10:58:13,click,000005
u00219,2026-04-15 13:53:41,view,300040
u00293,2026-04-15 11:25:30,view,300032
u00404,2026-04-15 10:47:45,view,000024
u00122,2026-04-15 13:19:16,view,300032
u00340,2026-04-15 13:00:55,follow,000037
u00413,2026-04-15 13:59:34,click,300001
u00324,2026-04-15 14:35:17,view,000029
u00178,2026-04-15 09:49:01,view,300015
u00104,2026-04-15 10:20:46,view,300004
u00165,2026-04-15 14:08:44,view,000008
u00348,2026-04-15 11:29:31,view,680020
u00169,2026-04-15 14:44:49,view,300030
u00321,2026-04-15 14:05:46,view,000046
u00194,2026-04-15 10:49:00,view,680010
u00483,2026-04-15 10:56:18,click,600068
u00481,2026-04-15 13:35:17,view,000049
u00477,2026-04-15 09:49:15,view,300013
u00242,2026-04-15 09:47:34,view,600000
u00017,2026-04-15 14:16:57,view,600034
u00500,2026-04-15 10:13:39,trade,300028
u00288,2026-04-15 10:05:26,view,600071
u00468,2026-04-15 13:38:17,click,300042
u00505,2026-04-15 09:38:33,view,600012
u00495,2026-04-15 10:05:35,view,600033
u00336,2026-04-15 10:00:46,view,600001
u00487,2026-04-15 13:37:33,view,300025
u00151,2026-04-15 09:59:19,click,300012
u00087,2026-04-15 10:08:17,click,600069
u00333,2026-04-15 10:53:42,view,600088
u00039,2026-04-15 09:52:17,click,600028
u00450,2026-04-15 13:28:49,click,600006
u00166,2026-04-15 09:37:41,view,680001
u00383,2026-04-15 11:27:31,view,680028
u00330,2026-04-15 10:23:46,view,600040
u00373,2026-04-15 14:41:47,click,000013
u00257,2026-04-15 13:25:58,click,600061
u00256,2026-04-15 14:25:04,click,600000
u00462,2026-04-15 10:24:46,view,600011
u00448,2026-04-15 13:58:41,view,000015
u00274,2026-04-15 14:05:07,view,600059
u00488,2026-04-15 13:14:48,view,680005
u00493,2026-04-15 10:16:13,view,600050
u00496,2026-04-15 09:44:48,view,600018
u00063,2026-04-15 14:54:07,trade,600077
u00423,2026-04-15 14:52:32,view,300049
u00313,2026-04-15 10:37:56,view,600081
u00252,2026-04-15 13:36:40,view,600022
u00197,2026-04-15 09:57:29,view,680000
u00454,2026-04-15 10:56:13,view,600028
u00479,2026-04-15 10:19:12,view,000006
u00304,2026-04-15 14:50:05,view,600070
u00483,2026-04-15 13:27:04,view,680017
u00278,2026-04-15 14:07:12,view,300048
u00195,2026-04-15 13:02:36,click,600028
u00485,2026-04-15 14:34:07,view,680008
u00460,2026-04-15 13:14:40,view,600008
u00477,2026-04-15 11:30:03,view,600008
u00241,2026-04-15 13:20:12,view,600063
u00420,2026-04-15 14:53:00,view,600089
u00500,2026-04-15 09:45:51,click,600057
u00456,2026-04-15 13:41:43,click,600052
u00122,2026-04-15 09:58:28,click,600086
u00489,2026-04-15 10:11:41,view,600020
u00476,2026-04-15 13:25:10,view,300045
u00482,2026-04-15 13:43:20,view,600057
u00210,2026-04-15 13:44:06,view,680002
u00225,2026-04-15 10:14:22,view,600039
u00452,2026-04-15 10:45:08,click,300035
u00491,2026-04-15 10:07:24,view,600029
u00489,2026-04-15 10:15:41,view,600022
u00029,2026-04-15 10:56:17,view,000008
u00493,2026-04-15 09:42:28,view,600005
u00469,2026-04-15 13:41:38,click,600099
u00144,2026-04-15 14:17:49,view,600083
u00305,2026-04-15 14:05:57,view,300008
u00501,2026-04-15 13:30:17,trade,680022
u00480,2026-04-15 11:27:40,click,600047
u00344,2026-04-15 14:36:22,view,300006
u00065,2026-04-15 13:50:24,view,600010
u00058,2026-04-15 11:14:27,view,680004
u00072,2026-04-15 10:56:55,follow,300029
u00228,2026-04-15 11:29:48,click,000023
u00231,2026-04-15 10:28:32,view,600001
u00485,2026-04-15 11:26:43,click,600002
u00212,2026-04-15 13:04:20,follow,600035
u00021,2026-04-15 10:57:06,view,680007
u00128,2026-04-15 14:05:06,click,600011
u00245,2026-04-15 10:43:52,view,000024
u00425,2026-04-15 10:26:20,click,680011
u00018,2026-04-15 13:48:22,click,600083
u00486,2026-04-15 10:55:55,click,600048
u00392,2026-04-15 10:36:50,click,300041
u00006,2026-04-15 14:20:31,view,600046
u00353,2026-04-15 11:05:17,view,600030
u00499,2026-04-15 13:35:40,click,000049
u00152,2026-04-15 11:26:25,view,300008
u00059,2026-04-15 10:41:35,view,600021
u00340,2026-04-15 09:58:58,click,680001
u00065,2026-04-15 10:04:20,view,300002
u00187,2026-04-15 10:47:37,view,000000
u00491,2026-04-15 10:17:24,view,600039
u00273,2026-04-15 10:25:03,follow,000011
u00268,2026-04-15 11:21:55,view,600060
u00500,2026-04-15 14:30:37,follow,300028
u00489,2026-04-15 09:57:41,view,600013
u00465,2026-04-15 14:59:48,view,600034
u00481,2026-04-15 10:21:18,view,300032
u00328,2026-04-15 13:58:40,view,600066
u00057,2026-04-15 14:07:46,view,600025
u00480,2026-04-15 10:04:28,click,300004
u00493,2026-04-15 09:40:58,view,600003
u00491,2026-04-15 10:02:24,view,600024
u00212,2026-04-15 10:36:13,click,300042
u00214,2026-04-15 10:42:14,view,600071
u00026,2026-04-15 10:38:16,follow,600015
u00453,2026-04-15 14:18:53,view,300028
u00183,2026-04-15 11:11:08,view,600075
u00039,2026-04-15 10:37:41,view,600028
u00478,2026-04-15 11:24:19,click,600002
u00390,2026-04-15 10:53:07,view,600097
u00165,2026-04-15 10:24:06,view,600093
u00414,2026-04-15 09:39:10,view,680020
u00486,2026-04-15 13:10:48,follow,600087
u00494,2026-04-15 10:02:51,view,600039
u00395,2026-04-15 10:07:28,view,600050
u00163,2026-04-15 14:35:08,view,680011
u00234,2026-04-15 14:24:04,view,300015
u00248,2026-04-15 11:29:40,view,300038
u00233,2026-04-15 13:34:09,click,600073
u00134,2026-04-15 14:23:15,click,000010
u00493,2026-04-15 09:45:28,view,600009
u00008,2026-04-15 11:11:05,follow,000004
u00441,2026-04-15 14:56:23,view,300032
u00343,2026-04-15 13:46:40,click,600007
u00495,2026-04-15 10:21:35,view,600049
u00499,2026-04-15 13:08:04,view,000049
u00384,2026-04-15 11:17:33,view,600073
u00458,2026-04-15 11:04:59,view,680001
u00120,2026-04-15 11:06:25,view,600087
u00157,2026-04-15 13:40:25,view,000003
u00478,2026-04-15 14:43:05,click,600087
u00427,2026-04-15 14:18:24,view,680004
u00124,2026-04-15 13:50:34,click,600002
u00488,2026-04-15 11:24:37,view,300043
u00095,2026-04-15 09:30:33,view,600069
u00420,2026-04-15 14:46:01,view,300010
u00485,2026-04-15 11:24:45,view,000013
u00108,2026-04-15 11:08:19,view,600015
u00307,2026-04-15 14:19:12,follow,300031
u00070,2026-04-15 10:22:38,follow,000044
u00416,2026-04-15 10:12:38,view,300002
u00417,2026-04-15 13:56:34,view,000007
u00283,2026-04-15 10:00:33,follow,300026
u00458,2026-04-15 13:21:30,view,680005
u00035,2026-04-15 13:58:06,view,000003
u00232,2026-04-15 10:38:36,click,600011
u00148,2026-04-15 14:06:03,click,300004
u00420,2026-04-15 13:11:22,click,600077
u00183,2026-04-15 14:45:57,view,600076
u00171,2026-04-15 10:39:26,view,600008
u00503,2026-04-15 09:35:47,click,600008
u00493,2026-04-15 09:56:43,view,600024
u00024,2026-04-15 11:09:43,view,300000
u00248,2026-04-15 13:50:23,view,600072
u00110,2026-04-15 14:58:38,view,600059
u00123,2026-04-15 09:57:09,view,680029
u00018,2026-04-15 09:55:16,view,600083
u00446,2026-04-15 14:08:57,click,000047
u00320,2026-04-15 11:23:29,follow,000018
u00114,2026-04-15 10:40:58,view,600094
u00160,2026-04-15 10:45:44,click,300048
u00290,2026-04-15 11:14:14,view,300013
u00034,2026-04-15 13:24:21,view,600047
u00484,2026-04-15 14:33:45,view,600092
u00240,2026-04-15 11:04:12,view,600065
u00244,2026-04-15 09:49:22,click,600024
u00370,2026-04-15 13:00:24,follow,300023
u00464,2026-04-15 13:24:07,view,300029
u00127,2026-04-15 11:07:10,view,300012
u00482,2026-04-15 09:32:12,view,680013
u00447,2026-04-15 14:05:01,view,600016
u00001,2026-04-15 14:05:28,view,600057
u00344,2026-04-15 09:51:54,view,300006
u00223,2026-04-15 14:28:41,click,600065
u00294,2026-04-15 11:27:13,click,600042
u00146,2026-04-15 09:58:45,click,680028
u00195,2026-04-15 11:16:32,view,600098
u00430,2026-04-15 11:26:38,view,300024
u00481,2026-04-15 10:40:35,view,600050
u00098,2026-04-15 11:27:43,follow,600029
u00400,2026-04-15 09:46:57,view,300040
u00231,2026-04-15 11:05:46,click,000005
u00268,2026-04-15 10:29:18,view,600060
u00066,2026-04-15 10:19:55,view,600036
u00015,2026-04-15 14:01:10,click,600040
u00295,2026-04-15 11:01:19,view,600028
u00408,2026-04-15 10:32:52,click,300021
u00482,2026-04-15 10:20:04,view,300003
u00256,2026-04-15 11:01:40,view,300034
u00328,2026-04-15 09:52:36,view,600066
u00326,2026-04-15 13:47:50,view,300009
u00402,2026-04-15 14:20:25,follow,600017
u00187,2026-04-15 10:24:01,click,600013
u00201,2026-04-15 09:59:05,view,600099
u00337,2026-04-15 13:39:33,click,000013
u00363,2026-04-15 13:03:29,view,600026
u00484,2026-04-15 10:16:38,view,600044
u00084,2026-04-15 11:00:51,view,680029
u00037,2026-04-15 11:29:12,click,600046
u00465,2026-04-15 13:10:49,view,600087
u00094,2026-04-15 13:45:45,click,600069
u00506,2026-04-15 09:32:24,view,600015
u00025,2026-04-15 10:26:30,view,300036
u00100,2026-04-15 10:56:30,view,300018
u00484,2026-04-15 10:06:03,view,600007
u00055,2026-04-15 14:06:38,view,000042
u00047,2026-04-15 10:44:11,view,000028
u00404,2026-04-15 13:54:08,follow,000024
u00095,2026-04-15 13:52:37,view,600093
u00459,2026-04-15 11:27:51,view,300016
u00322,2026-04-15 11:28:29,follow,680022
u00395,2026-04-15 10:14:22,view,300010
u00257,2026-04-15 09:35:05,click,680011
u00275,2026-04-15 11:11:23,view,600097
u00123,2026-04-15 13:10:41,view,000026
u00113,2026-04-15 09:33:01,view,680018
u00490,2026-04-15 09:59:49,view,600038
u00311,2026-04-15 09:48:20,view,000011
u00331,2026-04-15 14:46:01,view,600020
u00098,2026-04-15 14:16:21,view,300012
u00442,2026-04-15 09:53:52,view,680010
u00355,2026-04-15 14:33:54,view,300013
u00236,2026-04-15 10:14:53,view,600067
u00044,2026-04-15 09:54:26,click,680011
u00449,2026-04-15 14:41:58,view,000024
u00356,2026-04-15 13:03:07,click,600017
u00151,2026-04-15 13:58:15,click,600002
u00401,2026-04-15 13:13:36,click,600091
u00432,2026-04-15 13:21:02,view,600065
u00157,2026-04-15 13:55:42,view,000036
u00159,2026-04-15 10:14:28,follow,600059
u00426,2026-04-15 14:49:30,view,600031
u00225,2026-04-15 09:49:14,view,300005
u00102,2026-04-15 10:34:04,click,300035
u00154,2026-04-15 10:18:02,click,600095
u00400,2026-04-15 10:52:20,view,300040
u00019,2026-04-15 13:56:46,view,300039
u00479,2026-04-15 11:26:42,view,600056
u00060,2026-04-15 09:35:40,click,680026
u00181,2026-04-15 10:32:23,view,300016
u00478,2026-04-15 11:19:57,click,000028
u00161,2026-04-15 13:19:43,view,600091
u00457,2026-04-15 09:45:57,view,000015
u00055,2026-04-15 13:59:27,view,000042
u00396,2026-04-15 14:15:46,view,300006
u00478,2026-04-15 10:34:23,view,300024
u00487,2026-04-15 09:36:43,view,600000
u00244,2026-04-15 14:51:53,follow,600037
u00480,2026-04-15 13:15:19,view,600069
u00171,2026-04-15 11:26:06,click,000025
u00029,2026-04-15 09:43:02,trade,680029
u00347,2026-04-15 09:47:43,view,600029
u00500,2026-04-15 10:55:09,trade,600057
u00420,2026-04-15 13:54:21,click,000028
u00427,2026-04-15 09:59:27,view,600031
u00477,2026-04-15 13:36:27,view,300025
u00212,2026-04-15 11:13:39,view,000044
u00210,2026-04-15 14:40:02,click,600091
u00090,2026-04-15 09:52:35,view,600008
u00468,2026-04-15 11:03:13,click,000041
u00312,2026-04-15 13:30:27,view,000002
u00084,2026-04-15 13:09:32,view,600055
u00393,2026-04-15 13:54:56,click,600048
u00144,2026-04-15 09:38:32,view,600015
u00443,2026-04-15 14:00:54,view,600069
u00480,2026-04-15 10:17:07,view,000021
u00126,2026-04-15 10:36:36,click,600046
u00483,2026-04-15 09:36:18,view,000048
u00214,2026-04-15 09:57:21,view,600031
u00402,2026-04-15 09:36:35,click,300026
u00479,2026-04-15 14:08:55,view,300015
u00258,2026-04-15 11:17:55,view,600094
u00483,2026-04-15 10:15:06,view,300039
u00099,2026-04-15 14:00:09,view,300042
u00490,2026-04-15 10:03:34,view,600043
u00345,2026-04-15 09:30:55,view,300017
u00387,2026-04-15 09:34:19,view,680026
u00488,2026-04-15 09:33:23,view,300025
u00334,2026-04-15 14:30:04,view,300036
u00407,2026-04-15 13:48:34,view,300027
u00074,2026-04-15 13:17:43,view,600066
u00405,2026-04-15 13:15:00,view,000027
u00290,2026-04-15 13:50:41,view,680026
u00386,2026-04-15 14:29:51,view,600019
u00083,2026-04-15 14:18:16,view,600055
u00260,2026-04-15 14:58:04,view,600099
u00134,2026-04-15 14:05:39,click,000039
u00186,2026-04-15 13:21:55,click,600005
u00073,2026-04-15 10:35:47,view,600046
u00501,2026-04-15 11:09:16,follow,680022
u00449,2026-04-15 09:53:56,view,680021
u00318,2026-04-15 14:01:22,view,000042
u00365,2026-04-15 10:40:59,view,300006
u00482,2026-04-15 13:28:01,view,300016
u00142,2026-04-15 11:03:58,click,000031
u00028,2026-04-15 11:18:54,view,680015
u00414,2026-04-15 14:22:59,view,600048
u00019,2026-04-15 10:16:06,view,300039
u00116,2026-04-15 10:13:31,click,600022
u00485,2026-04-15 13:52:24,view,300007
u00386,2026-04-15 10:21:49,view,600091
u00362,2026-04-15 15:00:17,click,600047
u00379,2026-04-15 10:47:53,click,600020
u00039,2026-04-15 14:06:04,view,300013
u00293,2026-04-15 14:14:06,follow,600042
u00492,2026-04-15 10:13:10,view,600036
u00373,2026-04-15 13:12:00,view,600018
u00291,2026-04-15 14:18:45,view,600032
u00334,2026-04-15 14:37:03,view,300013
u00480,2026-04-15 14:34:35,click,000031
u00200,2026-04-15 10:35:45,view,600026
u00241,2026-04-15 10:02:09,view,600008
u00189,2026-04-15 10:06:20,follow,680013
u00101,2026-04-15 13:30:39,view,300011
u00260,2026-04-15 14:31:03,click,000029
u00450,2026-04-15 13:26:21,view,680022
u00490,2026-04-15 10:05:49,view,600046
u00013,2026-04-15 14:26:31,view,600090
u00006,2026-04-15 10:59:52,click,600096
u00121,2026-04-15 13:56:41,view,300005
u00026,2026-04-15 09:31:03,view,600033
u00300,2026-04-15 09:37:28,view,600068
u00193,2026-04-15 13:44:41,view,000030
u00495,2026-04-15 10:02:35,view,600030
u00056,2026-04-15 13:49:14,view,300025
u00255,2026-04-15 14:06:57,view,000031
u00074,2026-04-15 14:00:34,view,680025
u00299,2026-04-15 10:03:25,click,000011
u00451,2026-04-15 14:20:20,view,000002
u00086,2026-04-15 14:14:09,view,300031
u00481,2026-04-15 14:38:21,view,300020
u00128,2026-04-15 13:19:31,view,000014
u00460,2026-04-15 11:04:43,view,600079
u00284,2026-04-15 10:54:40,view,600052
u00329,2026-04-15 14:14:06,view,600019
u00085,2026-04-15 10:05:11,click,600047
u00289,2026-04-15 10:30:58,view,600084
u00217,2026-04-15 14:13:41,view,680010
u00271,2026-04-15 09:36:28,view,000027
u00073,2026-04-15 14:03:05,view,600046
u00173,2026-04-15 13:15:38,follow,600060
u00231,2026-04-15 10:29:56,click,000013
u00454,2026-04-15 11:07:52,view,680023
u00310,2026-04-15 11:09:09,click,300007
u00487,2026-04-15 11:15:50,view,600002
u00410,2026-04-15 10:22:49,click,600079
u00484,2026-04-15 11:05:26,follow,600034
u00209,2026-04-15 13:26:19,view,680023
u00005,2026-04-15 14:48:15,view,000018
u00291,2026-04-15 11:20:43,view,000012
u00480,2026-04-15 11:14:01,view,600072
u00488,2026-04-15 11:14:59,view,000001
u00482,2026-04-15 13:09:43,follow,600010
u00223,2026-04-15 10:37:39,view,600032
u00368,2026-04-15 11:27:04,view,680000
u00466,2026-04-15 11:06:19,view,600049
u00491,2026-04-15 10:19:24,view,600041
u00295,2026-04-15 13:57:05,view,300040
u00291,2026-04-15 10:25:28,view,680025
u00069,2026-04-15 13:19:06,view,600078
u00082,2026-04-15 10:58:35,view,300007
u00112,2026-04-15 11:03:32,view,600085
u00485,2026-04-15 13:05:14,view,600070
u00114,2026-04-15 13:07:27,view,000019
u00385,2026-04-15 11:17:58,view,000014
u00436,2026-04-15 10:29:14,view,600021
u00122,2026-04-15 10:51:11,view,600095
u00212,2026-04-15 10:38:33,view,000044
u00321,2026-04-15 10:41:53,view,000001
u00483,2026-04-15 14:19:26,click,600088
u00345,2026-04-15 09:54:29,follow,600038
u00124,2026-04-15 14:36:31,view,000037
u00149,2026-04-15 14:40:16,click,000046
u00139,2026-04-15 11:29:47,view,600001
u00035,2026-04-15 14:05:31,view,000032
u00241,2026-04-15 14:23:27,click,000001
